f_name,pic_url,rate,comm,url,address,b_time,geo_loc
Laid Back Cafe 來杯咖啡【關新門市】,https://lh3.googleusercontent.com/p/AF1QipNOBv3WxaXbisfJQuEUknWYBw2kaX3S5pJVuN23=w122-h92-k-no,4.9,"1,000",https://www.google.com.tw/maps/place/Laid+Back+Cafe+%E4%BE%86%E6%9D%AF%E5%92%96%E5%95%A1%E3%80%90%E9%97%9C%E6%96%B0%E9%96%80%E5%B8%82%E3%80%91/data=!4m7!3m6!1s0x3468379c5662cd2d:0x796712f1671e8ca6!8m2!3d24.7868597!4d121.020558!16s%2Fg%2F11lh94rqkx!19sChIJLc1iVpw3aDQRpoweZ_ESZ3k?authuser=0&hl=zh-TW&rclk=1,300新竹市東區關新東路321號,星期四、09:30 到 17:30; 星期五、09:30 到 17:30; 星期六、09:30 到 17:30; 星期日、09:30 到 17:30; 星期一、休息; 星期二、09:30 到 17:30; 星期三、09:30 到 17:30. 隱藏本週營業時間,"24.7868597,121.020558"
一想一響咖啡,https://lh3.googleusercontent.com/p/AF1QipPxPBcfFXDSu8R-1FQsFH0Vwh141rUncFROlfi8=w122-h92-k-no,4.2,"1,145",https://www.google.com.tw/maps/place/%E4%B8%80%E6%83%B3%E4%B8%80%E9%9F%BF%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346835dbaa841117:0xc500923497bd720e!8m2!3d24.8085247!4d120.9789307!16s%2Fg%2F11hbt41f0n!19sChIJFxGEqts1aDQRDnK9lzSSAMU?authuser=0&hl=zh-TW&rclk=1,30043新竹市東區民生路58巷8號,星期四、13:00 到 22:00; 星期五、13:00 到 22:00; 星期六、13:00 到 22:00; 星期日、13:00 到 22:00; 星期一、13:00 到 22:00; 星期二、13:00 到 22:00; 星期三、13:00 到 22:00. 隱藏本週營業時間,"24.8085247,120.9789307"
WULI lsland咖啡廳（現場制）,https://lh3.googleusercontent.com/p/AF1QipMwLmzRsDQ9IGQumZmJWyJb-IF2xH2-3o7lyfv7=w122-h92-k-no,4.5,156,https://www.google.com.tw/maps/place/WULI+lsland%E5%92%96%E5%95%A1%E5%BB%B3%EF%BC%88%E7%8F%BE%E5%A0%B4%E5%88%B6%EF%BC%89/data=!4m7!3m6!1s0x346835eacaee96d1:0xffdf9f3422424a5f!8m2!3d24.8106055!4d120.9801794!16s%2Fg%2F11vrts2zh6!19sChIJ0Zbuyuo1aDQRX0pCIjSf3_8?authuser=0&hl=zh-TW&rclk=1,300新竹市東區自由路27巷69號,星期四、11:00 到 19:00; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00; 星期一、11:00 到 19:00; 星期二、休息; 星期三、11:00 到 19:00. 隱藏本週營業時間,"24.8106055,120.9801794"
臺階咖啡Stage Café,https://lh3.googleusercontent.com/p/AF1QipNB9JQ6LRI0I6M09GiajRQMJdbxxwxhsevqpJAX=w122-h92-k-no,4.7,104,https://www.google.com.tw/maps/place/%E8%87%BA%E9%9A%8E%E5%92%96%E5%95%A1Stage+Caf%C3%A9/data=!4m7!3m6!1s0x346835c704c0cde5:0x9bf0af7ff3d2dde!8m2!3d24.8141645!4d120.9681069!16s%2Fg%2F11qp04v7k5!19sChIJ5c3ABMc1aDQR3i09__cKvwk?authuser=0&hl=zh-TW&rclk=1,300新竹市北區經國路一段838巷4號,星期四、11:00 到 20:00; 星期五、11:00 到 20:00; 星期六、11:00 到 20:00; 星期日、11:00 到 20:00; 星期一、11:00 到 20:00; 星期二、休息; 星期三、11:00 到 20:00. 隱藏本週營業時間,"24.8141645,120.9681069"
Oaf coffee stand,https://lh3.googleusercontent.com/p/AF1QipNGwSF2rlsd6KUowi7b-r8EyOonhpO-mCFUaNoY=w122-h92-k-no,4.9,94,https://www.google.com.tw/maps/place/Oaf+coffee+stand/data=!4m7!3m6!1s0x346835d26f2bc0f3:0x12bc53dc9c113eb2!8m2!3d24.8100093!4d120.9777103!16s%2Fg%2F11vr4z16c4!19sChIJ88Arb9I1aDQRsj4RnNxTvBI?authuser=0&hl=zh-TW&rclk=1,300新竹市東區中央路294號,星期四、08:00 到 17:00; 星期五、08:00 到 17:00; 星期六、09:00 到 17:00; 星期日、09:00 到 17:00; 星期一、08:00 到 17:00; 星期二、08:00 到 17:00; 星期三、休息. 隱藏本週營業時間,"24.8100093,120.9777103"
Basement cafe hsinchu,https://lh3.googleusercontent.com/p/AF1QipPkxh1cEf9kyQRcmVSjckCfOPRGupgCQaxZCUYT=w80-h103-k-no,4.4,305,https://www.google.com.tw/maps/place/Basement+cafe+hsinchu/data=!4m7!3m6!1s0x34683519657a8527:0xb7b169ebdf840aeb!8m2!3d24.8272288!4d120.9665539!16s%2Fg%2F11n08w90_w!19sChIJJ4V6ZRk1aDQR6wqE3-tpsbc?authuser=0&hl=zh-TW&rclk=1,300新竹市北區公道五路四段513號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息; 星期二、休息; 星期三、10:00 到 18:00. 隱藏本週營業時間,"24.8272288,120.9665539"
厚食聚落 以及其他共15棟獨立建物不同營運內容，和戶外寬闊空間。,https://lh3.googleusercontent.com/p/AF1QipNFPLeNEGgoygmQRX5HCtrMUT51TsMRYyhb0fEC=w80-h106-k-no,4.0,"1,201",https://www.google.com.tw/maps/place/%E5%8E%9A%E9%A3%9F%E8%81%9A%E8%90%BD+%E4%BB%A5%E5%8F%8A%E5%85%B6%E4%BB%96%E5%85%B115%E6%A3%9F%E7%8D%A8%E7%AB%8B%E5%BB%BA%E7%89%A9%E4%B8%8D%E5%90%8C%E7%87%9F%E9%81%8B%E5%85%A7%E5%AE%B9%EF%BC%8C%E5%92%8C%E6%88%B6%E5%A4%96%E5%AF%AC%E9%97%8A%E7%A9%BA%E9%96%93%E3%80%82/data=!4m7!3m6!1s0x346836fdbab94b71:0x8fc8c5bab863842a!8m2!3d24.794641!4d121.0027557!16s%2Fg%2F11c1q9fzgw!19sChIJcUu5uv02aDQRKoRjuLrFyI8?authuser=0&hl=zh-TW&rclk=1,,,"24.794641,121.0027557"
飛行樹屋咖啡/B_loved Treehouse Bistro 老眷村中的藝術餐酒館 水煙/調酒/單品咖啡/藝術/海娜/塔羅/新竹在地精釀啤酒,https://lh3.googleusercontent.com/p/AF1QipMYWhE_XeKK6PDa73X0FYEEyOZyARb47l7OQ50l=w122-h92-k-no,4.5,681,https://www.google.com.tw/maps/place/%E9%A3%9B%E8%A1%8C%E6%A8%B9%E5%B1%8B%E5%92%96%E5%95%A1%2FB_loved+Treehouse+Bistro+%E8%80%81%E7%9C%B7%E6%9D%91%E4%B8%AD%E7%9A%84%E8%97%9D%E8%A1%93%E9%A4%90%E9%85%92%E9%A4%A8+%E6%B0%B4%E7%85%99%2F%E8%AA%BF%E9%85%92%2F%E5%96%AE%E5%93%81%E5%92%96%E5%95%A1%2F%E8%97%9D%E8%A1%93%2F%E6%B5%B7%E5%A8%9C%2F%E5%A1%94%E7%BE%85%2F%E6%96%B0%E7%AB%B9%E5%9C%A8%E5%9C%B0%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92/data=!4m7!3m6!1s0x346836137f18da3f:0x3fbac9ee5a29acb7!8m2!3d24.7922544!4d121.0045147!16s%2Fg%2F11cn92cjyh!19sChIJP9oYfxM2aDQRt6wpWu7Juj8?authuser=0&hl=zh-TW&rclk=1,300新竹市東區光復路二段18巷17號,星期四、11:30 到 00:00; 星期五、11:30 到 00:00; 星期六、11:30 到 00:00; 星期日、11:30 到 00:00; 星期一、休息; 星期二、11:30 到 00:00; 星期三、11:30 到 00:00. 隱藏本週營業時間,"24.7922544,121.0045147"
招財咖啡,https://lh3.googleusercontent.com/p/AF1QipMGBPj-1Gx36VOy0XFc0JtAgg5CrxfPeHSolzvi=w122-h92-k-no,4.6,"1,256",https://www.google.com.tw/maps/place/%E6%8B%9B%E8%B2%A1%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3468351cc06dc57b:0xdf7d0632dc1e4d82!8m2!3d24.8069243!4d120.9674685!16s%2Fg%2F11qh5z_886!19sChIJe8VtwBw1aDQRgk0e3DIGfd8?authuser=0&hl=zh-TW&rclk=1,300新竹市北區英明街6-1號,星期四、12:00 到 19:30; 星期五、12:00 到 19:30; 星期六、12:00 到 19:30; 星期日、12:00 到 19:30; 星期一、12:00 到 19:30; 星期二、休息; 星期三、12:00 到 19:30. 隱藏本週營業時間,"24.8069243,120.9674685"
良咖啡,https://lh3.googleusercontent.com/p/AF1QipM9xLt5QJndCrl9mDCIzsFAQ9CCNN7CXbLfTIIh=w122-h92-k-no,4.7,33,https://www.google.com.tw/maps/place/%E8%89%AF%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3468358a849e857f:0x9bc89d6391f596b1!8m2!3d24.8168678!4d120.9782326!16s%2Fg%2F11n0047r77!19sChIJf4WehIo1aDQRsZb1kWOdyJs?authuser=0&hl=zh-TW&rclk=1,300新竹市北區經國路一段454巷98號1樓,星期四、10:00 到 18:00; 星期五、10:00 到 16:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 16:00; 星期二、10:00 到 16:00; 星期三、休息. 隱藏本週營業時間,"24.8168678,120.9782326"
想咖啡・Miss Cafe',https://lh3.googleusercontent.com/p/AF1QipOXmFAGTJvxnl35C9zN6DJEXkHViJDnLNmpz-Ty=w103-h92-k-no,4.8,102,https://www.google.com.tw/maps/place/%E6%83%B3%E5%92%96%E5%95%A1%E3%83%BBMiss+Cafe%27/data=!4m7!3m6!1s0x346835d4345b123d:0x88fb9d1e8a0bc8d1!8m2!3d24.8242041!4d120.9630011!16s%2Fg%2F11mr7q2ng1!19sChIJPRJbNNQ1aDQR0cgLih6d-4g?authuser=0&hl=zh-TW&rclk=1,300新竹市北區金雅一街16號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 18:00; 星期二、休息; 星期三、10:00 到 18:00. 隱藏本週營業時間,"24.8242041,120.9630011"
日出咖啡sunrise cafe,https://lh3.googleusercontent.com/p/AF1QipN_e8geyZ8kB1JOmwn6Xma0jOpkYz2R8VlfjVcm=w122-h92-k-no,4.7,238,https://www.google.com.tw/maps/place/%E6%97%A5%E5%87%BA%E5%92%96%E5%95%A1sunrise+cafe/data=!4m7!3m6!1s0x346837dbbfe307fb:0x9d942231dc4bd3f1!8m2!3d24.7948372!4d121.0031582!16s%2Fg%2F11s8xbh_c_!19sChIJ-wfjv9s3aDQR8dNL3DEilJ0?authuser=0&hl=zh-TW&rclk=1,300新竹市東區金城二路4號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息; 星期二、10:00 到 18:00; 星期三、10:00 到 18:00. 隱藏本週營業時間,"24.7948372,121.0031582"
舊是經典,https://lh3.googleusercontent.com/p/AF1QipPHA_cIS0VqtTRVyjbNr1OxKTcXuHmlA6L4MzK8=w80-h106-k-no,4.6,594,https://www.google.com.tw/maps/place/%E8%88%8A%E6%98%AF%E7%B6%93%E5%85%B8/data=!4m7!3m6!1s0x34683671f3de4c2f:0x4b243d344dda703f!8m2!3d24.8011763!4d120.9973904!16s%2Fg%2F11gzgqlvz!19sChIJL0ze83E2aDQRP3DaTTQ9JEs?authuser=0&hl=zh-TW&rclk=1,300新竹市東區建美路5號,星期四、09:00 到 18:00; 星期五、09:00 到 18:00; 星期六、休息; 星期日、09:00 到 18:00; 星期一、09:00 到 18:00; 星期二、09:00 到 18:00; 星期三、09:00 到 18:00. 隱藏本週營業時間,"24.8011763,120.9973904"
想要分享。咖啡,https://lh3.googleusercontent.com/p/AF1QipNxJhd7dZInCrcUT2Xf5BEiAxV20KCAQZL3pXTv=w80-h106-k-no,4.8,77,https://www.google.com.tw/maps/place/%E6%83%B3%E8%A6%81%E5%88%86%E4%BA%AB%E3%80%82%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346835d7a0dc52f7:0xaa8c7b91d7bcb913!8m2!3d24.804066!4d120.9773637!16s%2Fg%2F11s7vrsktd!19sChIJ91LcoNc1aDQRE7m815F7jKo?authuser=0&hl=zh-TW&rclk=1,,,"24.804066,120.9773637"
小墊子咖啡甜點 ImMat Cafe,https://lh3.googleusercontent.com/p/AF1QipO-lPKyZ6am7gSmuL-u0U04dkKMUJ3Nc8JkgWTE=w138-h92-k-no,4.4,"1,075",https://www.google.com.tw/maps/place/%E5%B0%8F%E5%A2%8A%E5%AD%90%E5%92%96%E5%95%A1%E7%94%9C%E9%BB%9E+ImMat+Cafe/data=!4m7!3m6!1s0x346835daf12b8f07:0xbc37f0ad830438cd!8m2!3d24.8099131!4d120.9791689!16s%2Fg%2F11b6p1vl_t!19sChIJB48r8do1aDQRzTgEg63wN7w?authuser=0&hl=zh-TW&rclk=1,300新竹市東區三民路154號,星期四、13:00 到 18:30; 星期五、13:00 到 18:30; 星期六、13:00 到 18:30; 星期日、13:00 到 18:30; 星期一、休息; 星期二、13:00 到 18:30; 星期三、13:00 到 18:30. 隱藏本週營業時間,"24.8099131,120.9791689"
COFFEE LOVER's PLANET,https://lh3.googleusercontent.com/p/AF1QipNTRIn_Ivvv3ToV294aJLF3D2OQOuTZkIBHIKr4=w163-h92-k-no,4.1,402,https://www.google.com.tw/maps/place/COFFEE+LOVER%27s+PLANET/data=!4m7!3m6!1s0x346835c529a0e4e5:0xa4ea0ae74c521c0c!8m2!3d24.8102397!4d120.9747789!16s%2Fg%2F11c5s2l7zv!19sChIJ5eSgKcU1aDQRDBxSTOcK6qQ?authuser=0&hl=zh-TW&rclk=1,300新竹市東區中央路239號,星期四、09:00 到 21:30; 星期五、09:00 到 22:00; 星期六、09:00 到 22:00; 星期日、09:00 到 21:30; 星期一、09:00 到 21:30; 星期二、09:00 到 21:30; 星期三、09:00 到 21:30. 隱藏本週營業時間,"24.8102397,120.9747789"
木柘MU JHE（無開放10歲以下孩童）,https://lh3.googleusercontent.com/p/AF1QipPV0ROUiz46hvD_Hu1Se24g9kC192JiNsVXC38=w80-h106-k-no,4.2,309,https://www.google.com.tw/maps/place/%E6%9C%A8%E6%9F%98MU+JHE%EF%BC%88%E7%84%A1%E9%96%8B%E6%94%BE10%E6%AD%B2%E4%BB%A5%E4%B8%8B%E5%AD%A9%E7%AB%A5%EF%BC%89/data=!4m7!3m6!1s0x3468354236dee125:0x479d361d999a5974!8m2!3d24.8075735!4d120.9672133!16s%2Fg%2F11scjm5cqw!19sChIJJeHeNkI1aDQRdFmamR02nUc?authuser=0&hl=zh-TW&rclk=1,,,"24.8075735,120.9672133"
蕨蕨｜植栽咖啡店(營業時間見IG),https://lh3.googleusercontent.com/p/AF1QipMbL1hslPXBV998ZEyArLtZnh0e3CJUJJQcwW83=w122-h92-k-no,4.6,308,https://www.google.com.tw/maps/place/%E8%95%A8%E8%95%A8%EF%BD%9C%E6%A4%8D%E6%A0%BD%E5%92%96%E5%95%A1%E5%BA%97%28%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E8%A6%8BIG%29/data=!4m7!3m6!1s0x3468356be4ed296d:0x372a6e9e8183107d!8m2!3d24.812908!4d120.9646902!16s%2Fg%2F11g1lx8bp7!19sChIJbSnt5Gs1aDQRfRCDgZ5uKjc?authuser=0&hl=zh-TW&rclk=1,300017新竹市北區中正路284巷18號1樓,星期四、休息; 星期五、休息; 星期六、13:00 到 21:00; 星期日、13:00 到 21:00; 星期一、13:00 到 21:00; 星期二、13:00 到 21:00; 星期三、13:00 到 20:00. 隱藏本週營業時間,"24.812908,120.9646902"
一天咖啡ONEDAYCOFFEE,https://lh3.googleusercontent.com/p/AF1QipPRfXCd7_DBsfrsKxLytjyVCAWPUjfIHlkUGh_i=w122-h92-k-no,4.4,426,https://www.google.com.tw/maps/place/%E4%B8%80%E5%A4%A9%E5%92%96%E5%95%A1ONEDAYCOFFEE/data=!4m7!3m6!1s0x346835c2f96fac2b:0x243f4dcaf5a8e543!8m2!3d24.8039846!4d120.9736313!16s%2Fg%2F11c5_gn4k_!19sChIJK6xv-cI1aDQRQ-Wo9cpNPyQ?authuser=0&hl=zh-TW&rclk=1,,,"24.8039846,120.9736313"
GB5用心的咖啡,https://lh3.googleusercontent.com/p/AF1QipO2ixEdNvsPZ6xFTmT-QWzKH59Tbjcr-ihydkAt=w122-h92-k-no,4.7,401,https://www.google.com.tw/maps/place/GB5%E7%94%A8%E5%BF%83%E7%9A%84%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346835eac259961f:0x38e70a887e9d2829!8m2!3d24.7975651!4d120.9661141!16s%2Fg%2F1thnlj4d!19sChIJH5ZZwuo1aDQRKSidfogK5zg?authuser=0&hl=zh-TW&rclk=1,300新竹市東區興學街96號,星期四、11:30 到 20:00; 星期五、11:30 到 20:00; 星期六、11:30 到 20:00; 星期日、11:30 到 18:00; 星期一、休息; 星期二、11:30 到 20:00; 星期三、11:30 到 20:00. 隱藏本週營業時間,"24.7975651,120.9661141"
DoDidDone Coffee Cottage,https://lh3.googleusercontent.com/p/AF1QipOmWRkLCTVpGp34St36rRh31U92l-FEdYJBji4m=w122-h92-k-no,4.9,141,https://www.google.com.tw/maps/place/DoDidDone+Coffee+Cottage/data=!4m7!3m6!1s0x3468354a0f43771f:0x7821aeca7a9d5b26!8m2!3d24.81583!4d120.967442!16s%2Fg%2F11kpf5x9y4!19sChIJH3dDD0o1aDQRJludesquIXg?authuser=0&hl=zh-TW&rclk=1,300新竹市北區水田街91巷9號,星期四、11:00 到 18:00; 星期五、11:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 18:00; 星期一、11:00 到 18:00; 星期二、11:00 到 18:00; 星期三、休息. 隱藏本週營業時間,"24.81583,120.967442"
Arrich Patissere 窩宅咖啡,https://lh3.googleusercontent.com/p/AF1QipPWCle3dxea7twEzX1uGGN2SHcDGT3YdZ-B-F5x=w163-h92-k-no,4.8,62,https://www.google.com.tw/maps/place/Arrich+Patissere+%E7%AA%A9%E5%AE%85%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442af95d06a6e93:0x17cf869d5d2b44ad!8m2!3d24.8161603!4d120.96212!16s%2Fg%2F11sffphy3v!19sChIJk25q0JWvQjQRrUQrXZ2Gzxc?authuser=0&hl=zh-TW&rclk=1,300新竹市北區武陵路3號,星期四、08:00 到 17:00; 星期五、08:00 到 17:00; 星期六、休息; 星期日、休息; 星期一、08:00 到 17:00; 星期二、08:00 到 17:00; 星期三、08:00 到 17:00. 隱藏本週營業時間,"24.8161603,120.96212"
Hollatte馥拿鐵 自烘咖啡 金山總店/新竹自家烘焙/新竹咖啡廳/新竹甜點/新竹美食/新竹下午茶/新竹單品咖啡,https://lh3.googleusercontent.com/p/AF1QipMQ_r8ImU19HiWt58qY6nt06JbAd4y1xkAHwkBH=w122-h92-k-no,4.7,331,https://www.google.com.tw/maps/place/Hollatte%E9%A6%A5%E6%8B%BF%E9%90%B5+%E8%87%AA%E7%83%98%E5%92%96%E5%95%A1+%E9%87%91%E5%B1%B1%E7%B8%BD%E5%BA%97%2F%E6%96%B0%E7%AB%B9%E8%87%AA%E5%AE%B6%E7%83%98%E7%84%99%2F%E6%96%B0%E7%AB%B9%E5%92%96%E5%95%A1%E5%BB%B3%2F%E6%96%B0%E7%AB%B9%E7%94%9C%E9%BB%9E%2F%E6%96%B0%E7%AB%B9%E7%BE%8E%E9%A3%9F%2F%E6%96%B0%E7%AB%B9%E4%B8%8B%E5%8D%88%E8%8C%B6%2F%E6%96%B0%E7%AB%B9%E5%96%AE%E5%93%81%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346836251503e5ad:0xf2aeef9130aa1f6f!8m2!3d24.777328!4d121.019885!16s%2Fg%2F1pzxfkvph!19sChIJreUDFSU2aDQRbx-qMJHvrvI?authuser=0&hl=zh-TW&rclk=1,300新竹市東區金山七街70號,星期四、08:00 到 18:00; 星期五、08:00 到 18:00; 星期六、09:00 到 18:00; 星期日、休息; 星期一、08:00 到 18:00; 星期二、08:00 到 18:00; 星期三、08:00 到 18:00. 隱藏本週營業時間,"24.777328,121.019885"
泥巴水咖啡,https://lh3.googleusercontent.com/p/AF1QipNrftOKDuL7JYXlv1SjG81P5FlC-zYkOf_Iv1tA=w122-h92-k-no,4.7,232,https://www.google.com.tw/maps/place/%E6%B3%A5%E5%B7%B4%E6%B0%B4%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346837ad14520183:0xe153c49dbd434c14!8m2!3d24.8024778!4d120.9958328!16s%2Fg%2F11r4hh7n6d!19sChIJgwFSFK03aDQRFExDvZ3EU-E?authuser=0&hl=zh-TW&rclk=1,300新竹市東區建中路118號,星期四、休息; 星期五、10:30 到 18:30; 星期六、09:30 到 20:30; 星期日、10:30 到 18:30; 星期一、休息; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.8024778,120.9958328"
Coffee Mafia Roasters,https://lh3.googleusercontent.com/p/AF1QipMrboLwOOcK0OOYorUG7Q-3_4zIf1F93Sat_7Lp=w163-h92-k-no,4.9,87,https://www.google.com.tw/maps/place/Coffee+Mafia+Roasters/data=!4m7!3m6!1s0x3468356295979d35:0xa8a1f3f7be613e84!8m2!3d24.8086279!4d120.9607312!16s%2Fg%2F11sh010g3_!19sChIJNZ2XlWI1aDQRhD5hvvfzoag?authuser=0&hl=zh-TW&rclk=1,30049新竹市北區西大路680號,星期四、休息; 星期五、07:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、07:00 到 18:00; 星期二、07:00 到 18:00; 星期三、07:00 到 18:00. 隱藏本週營業時間,"24.8086279,120.9607312"
我的悠閒時光下午茶,https://lh3.googleusercontent.com/p/AF1QipM8CeOMoUJ2JWKvTCpe1aTdGRGdwEQZSU_raq2n=w163-h92-k-no,4.8,67,https://www.google.com.tw/maps/place/%E6%88%91%E7%9A%84%E6%82%A0%E9%96%92%E6%99%82%E5%85%89%E4%B8%8B%E5%8D%88%E8%8C%B6/data=!4m7!3m6!1s0x3468354fe1a96729:0xeefbb622ae55a5f1!8m2!3d24.7977524!4d120.9594799!16s%2Fg%2F11qmny9nps!19sChIJKWep4U81aDQR8aVVriK2--4?authuser=0&hl=zh-TW&rclk=1,300新竹市北區育英路49巷1號,星期四、11:00 到 19:00; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00; 星期一、休息; 星期二、11:00 到 19:00; 星期三、11:00 到 19:00. 隱藏本週營業時間,"24.7977524,120.9594799"
The Secret 謐謐 新竹鐵道店 x 貓嶼,https://lh3.googleusercontent.com/p/AF1QipNG0Gkr4e1V5MwNBgZ83trPUYJiFcNFzBpsxQz6=w122-h92-k-no,4.7,815,https://www.google.com.tw/maps/place/The+Secret+%E8%AC%90%E8%AC%90+%E6%96%B0%E7%AB%B9%E9%90%B5%E9%81%93%E5%BA%97+x+%E8%B2%93%E5%B6%BC/data=!4m7!3m6!1s0x346835839862a67b:0x93a1029bf6d47e2e!8m2!3d24.8133659!4d120.9826573!16s%2Fg%2F11pz2qylkm!19sChIJe6ZimIM1aDQRLn7U9psCoZM?authuser=0&hl=zh-TW&rclk=1,300新竹市東區鐵道路一段100號,星期四、12:00 到 20:30; 星期五、12:00 到 20:30; 星期六、12:00 到 20:30; 星期日、12:00 到 20:30; 星期一、12:00 到 20:30; 星期二、休息; 星期三、12:00 到 20:30. 隱藏本週營業時間,"24.8133659,120.9826573"
Daily Ping 平日,https://lh3.googleusercontent.com/p/AF1QipMq6SG9O1yOafesYCazvJbdwo6ZGYXQG7yKw53R=w122-h92-k-no,4.5,859,https://www.google.com.tw/maps/place/Daily+Ping+%E5%B9%B3%E6%97%A5/data=!4m7!3m6!1s0x346835186e33060b:0xf1f0bc773f4ee9f3!8m2!3d24.8134678!4d120.9706893!16s%2Fg%2F11sh19c6yr!19sChIJCwYzbhg1aDQR8-lOP3e88PE?authuser=0&hl=zh-TW&rclk=1,300新竹市東區民權路269號,星期四、09:30 到 18:00; 星期五、09:30 到 18:00; 星期六、09:30 到 18:00; 星期日、09:30 到 18:00; 星期一、休息; 星期二、09:30 到 18:00; 星期三、09:30 到 18:00. 隱藏本週營業時間,"24.8134678,120.9706893"
Deja vu即視感咖啡店,https://lh3.googleusercontent.com/p/AF1QipN_XID-TOcTL0znrfI096lbwBs3b3L3xurThJM_=w90-h92-k-no,4.5,172,https://www.google.com.tw/maps/place/Deja+vu%E5%8D%B3%E8%A6%96%E6%84%9F%E5%92%96%E5%95%A1%E5%BA%97/data=!4m7!3m6!1s0x3468354075169c77:0xca0ac8f2bc736a18!8m2!3d24.8030459!4d120.9755713!16s%2Fg%2F11sf81gjys!19sChIJd5wWdUA1aDQRGGpzvPLICso?authuser=0&hl=zh-TW&rclk=1,300新竹市東區東大路一段37號,星期四、12:00 到 18:00; 星期五、12:00 到 18:00; 星期六、12:00 到 18:00; 星期日、12:00 到 18:00; 星期一、12:00 到 18:00; 星期二、12:00 到 18:00; 星期三、12:00 到 18:00. 隱藏本週營業時間,"24.8030459,120.9755713"
豆居咖啡,https://lh3.googleusercontent.com/p/AF1QipNAh6_9fJyOuW5wt7pTkW_sMQ21fe-ZslB8KFIA=w122-h92-k-no,4.6,258,https://www.google.com.tw/maps/place/%E8%B1%86%E5%B1%85%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x34683639457b3f47:0x64d5ed6311dc140f!8m2!3d24.7874872!4d121.0171891!16s%2Fg%2F11gbzch7d9!19sChIJRz97RTk2aDQRDxTcEWPt1WQ?authuser=0&hl=zh-TW&rclk=1,300新竹市東區新莊街141號,星期四、11:30 到 15:00、17:00 到 21:00; 星期五、11:30 到 15:00、17:00 到 21:00; 星期六、休息; 星期日、11:30 到 15:00、17:00 到 21:00; 星期一、17:00 到 21:00; 星期二、17:00 到 21:00; 星期三、17:00 到 21:00. 隱藏本週營業時間,"24.7874872,121.0171891"
海米咖啡HIMI COFFEE,https://lh3.googleusercontent.com/p/AF1QipNZ_zW57yQp1jEJ12r6rz6NKLYJjwW8kJYfR8hq=w163-h92-k-no,4.9,91,https://www.google.com.tw/maps/place/%E6%B5%B7%E7%B1%B3%E5%92%96%E5%95%A1HIMI+COFFEE/data=!4m7!3m6!1s0x3468350dfc07745d:0x1d2889847f719cff!8m2!3d24.7977727!4d120.9684805!16s%2Fg%2F11qyf19kyz!19sChIJXXQH_A01aDQR_5xxf4SJKB0?authuser=0&hl=zh-TW&rclk=1,30061新竹市東區西大路183號,星期四、休息; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00; 星期一、11:00 到 19:00; 星期二、11:00 到 19:00; 星期三、11:00 到 19:00. 隱藏本週營業時間,"24.7977727,120.9684805"
或者咖啡 OR Coffee,https://lh3.googleusercontent.com/p/AF1QipMVc9S7ExiB3rFdlFZUTSfIm4q3euom0G2sr-hV=w122-h92-k-no,4.5,279,https://www.google.com.tw/maps/place/%E6%88%96%E8%80%85%E5%92%96%E5%95%A1+OR+Coffee/data=!4m7!3m6!1s0x346835de10011aef:0x99a6acd746d6f6bf!8m2!3d24.8073893!4d120.9665589!16s%2Fg%2F11ncftd74y!19sChIJ7xoBEN41aDQRv_bWRtesppk?authuser=0&hl=zh-TW&rclk=1,300新竹市北區大同路177號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、10:00 到 18:00; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.8073893,120.9665589"
